GlobalTime,time,station,site,moduleConfig,SWversion,lotNum,Barcode,UniqueID,ActuatorSN,sph_S1_OOVreg,sph_S2_OOVreg,sph_S1_gain,sph_S2_gain,sph_strokecenter_y_sensor_offset_lsb,sph_strokecenter_x_sensor_offset_lsb,AF_single_vcm_S1_AF_c0,AF_single_vcm_S1_AF_c1,AF_single_vcm_S1_AF_c2,AF_single_vcm_S2_AF_c0,AF_single_vcm_S2_AF_c1,AF_single_vcm_S2_AF_c2,OISY_pos_polynomial_cubic_offsetcorrected_C0,OISY_pos_polynomial_cubic_offsetcorrected_C1,OISY_pos_polynomial_cubic_offsetcorrected_C2,OISY_pos_polynomial_cubic_offsetcorrected_C3,OISX_pos_polynomial_cubic_offsetcorrected_C0,OISX_pos_polynomial_cubic_offsetcorrected_C1,OISX_pos_polynomial_cubic_offsetcorrected_C2,OISX_pos_polynomial_cubic_offsetcorrected_C3,aps_strokeMax_um
T20230604034735,48:05.7,CLT-00001T02,4,A3106,Mine_B_release_POR_inline_iclt_A3106_23051851.exe,GTSAA1BAD6237A,LG5D18300LP5VR31060+L2AA03203+0,0x000000FE86428592,LG5D18300LP5VR31060+L2AA03203+0,87,84,42.294,42.294,180.5124266,199.272821,193.3212505,-0.007457403,0.001667802,116.634238,-0.085277636,0.00165473,-1.91E-13,0.342491289,8.23E-05,2.45E-08,1.47E-13,0.356719074,8.48E-05,2.19E-08,356.666709
T20230604034738,48:08.7,CLT-00001T03,6,A3106,Mine_B_release_POR_inline_iclt_A3106_23051851.exe,GTSAA1BAD6237A,LG5D18300LPQVR31060+L2AA03222+0,0x000000FEA646859A,LG5D18300LPQVR31060+L2AA03222+0,88,85,42.294,39.928,180.4265981,191.7439721,165.0252829,-0.153952398,0.001617178,103.5168858,-0.004776865,0.001578098,-1.85E-13,0.342555543,7.93E-05,2.30E-08,-3.57E-14,0.374035613,9.32E-05,2.55E-08,357.1236629
T20230604034801,48:31.3,CLT-00001T03,5,A3106,Mine_A_release_POR_inline_iclt_A3106_23051851.exe,GTSAA1BAD6237A,LG5D176000ZSVR31060+L2AA05328+0,0x000000BDBAC55311,LG5D176000ZSVR31060+L2AA05328+0,87,87,42.294,39.928,185.9622233,182.2617612,178.8998931,0.195450037,0.001604374,191.5680833,0.143536995,0.001477579,-3.30E-14,0.345964265,8.34E-05,2.60E-08,-1.86E-14,0.367765342,8.99E-05,2.57E-08,357.5985796
T20230604034815,48:45.4,CLT-00001T04,7,A3106,Mine_A_release_POR_inline_iclt_A3106_23051851.exe,GTSAA1BAD6237A,LG5D18300Q8PVR31060+L2AA01207+0,0x0000005B9656A592,LG5D18300Q8PVR31060+L2AA01207+0,88,81,42.294,42.294,186.2828349,190.765933,191.8119029,0.015659696,0.001705433,193.4120428,0.070030298,0.00156132,-2.01E-14,0.340031888,7.80E-05,2.15E-08,1.04E-13,0.373072582,9.37E-05,2.64E-08,366.4133112
T20230604034818,48:48.8,CLT-00001T01,1,A3106,Mine_A_release_POR_inline_iclt_A3106_23051851.exe,GTSAA1BAD6237A,LG5D184002AKVR31060+L2AA03215+0,0x0000005292D44495,LG5D184002AKVR31060+L2AA03215+0,76,81,47.455,42.294,185.0557324,189.4538699,174.2965118,0.055712046,0.001610284,151.7628373,-0.071522397,0.001548926,3.58E-15,0.348700941,8.34E-05,2.47E-08,1.02E-14,0.36708179,9.11E-05,2.69E-08,362.3272881
T20230604034819,48:50.2,CLT-00001T04,8,A3106,Mine_B_release_POR_inline_iclt_A3106_23051851.exe,GTSAA1BAD6237A,LG5D184002AHVR31060+L2AA03213+0,0x0000005292D0449D,LG5D184002AHVR31060+L2AA03213+0,83,77,44.8,44.8,186.7745618,186.1676413,181.5628324,0.005283268,0.001664279,213.7611663,-0.097159633,0.001503854,-1.84E-14,0.339771159,7.95E-05,2.29E-08,3.24E-14,0.367557452,8.92E-05,2.26E-08,370.5562019
T20230604034822,48:53.2,CLT-00001T01,2,A3106,Mine_B_release_POR_inline_iclt_A3106_23051851.exe,GTSAA1BAD6237A,LG5D176000ZPVR31060+L2AA05325+0,0x000000BC8AC11319,LG5D176000ZPVR31060+L2AA05325+0,86,86,44.8,39.928,186.7349066,188.9887218,89.48289803,-0.079639556,0.001803392,172.2824505,0.09651888,0.00153522,5.88E-14,0.329705816,7.48E-05,2.05E-08,-8.32E-14,0.367049645,9.26E-05,2.72E-08,361.7696888
T20230604034830,49:00.4,CLT-00001T02,3,A3106,Mine_A_release_POR_inline_iclt_A3106_23051851.exe,GTSAA1BAD6237A,LG5D176000ZKVR31060+L2AA05321+0,0x000000BC9AC11315,LG5D176000ZKVR31060+L2AA05321+0,92,86,39.928,39.928,188.2587025,191.0364503,178.043234,-0.120729351,0.001677643,48.78992556,-0.012559314,0.001719038,7.33E-14,0.346003288,8.44E-05,2.43E-08,-1.71E-13,0.365538635,8.99E-05,2.52E-08,347.9850802
T20230604034835,49:05.5,CLT-00001T02,4,A3106,Mine_B_release_POR_inline_iclt_A3106_23051851.exe,GTSAA1BAD6237A,LG5D176000ZRVR31060+L2AA05327+0,0x000000BDBAC1531D,LG5D176000ZRVR31060+L2AA05327+0,86,86,42.294,42.294,174.0296901,198.1260247,152.7787361,0.001983495,0.001647168,87.3131099,-0.078625764,0.001671344,8.77E-15,0.349980193,8.32E-05,2.48E-08,-4.26E-14,0.351996847,8.15E-05,2.07E-08,359.8219874
T20230604034901,49:31.7,CLT-00001T03,6,A3106,Mine_B_release_POR_inline_iclt_A3106_23051851.exe,GTSAA1BAD6237A,LG5D18300Q8KVR31060+L2AA01203+0,0x00000052B656A59A,LG5D18300Q8KVR31060+L2AA01203+0,88,85,42.294,42.294,186.1343906,203.0373209,202.5122227,-0.087794581,0.001635374,146.8155023,0.063307551,0.001680142,1.54E-13,0.338930971,7.90E-05,2.25E-08,-3.11E-14,0.352593853,8.37E-05,2.16E-08,366.9815389
T20230604034914,49:44.5,CLT-00001T04,7,A3106,Mine_A_release_POR_inline_iclt_A3106_23051851.exe,GTSAA1BAD6237A,LG5D18300LMBVR31060+L2AA05505+0,0x000000769E56F19E,LG5D18300LMBVR31060+L2AA05505+0,89,83,42.294,42.294,189.027881,191.2792756,217.7328867,0.211537125,0.001682548,197.6445548,0.149634916,0.001544319,-2.53E-14,0.335899994,7.64E-05,2.04E-08,-3.47E-14,0.364304059,8.86E-05,2.49E-08,352.9243817
T20230604034916,49:46.9,CLT-00001T01,1,A3106,Mine_A_release_POR_inline_iclt_A3106_23051851.exe,GTSAA1BAD6237A,LG5D18300LM9VR31060+L2AA05503+0,0x0000007E8E52F19E,LG5D18300LM9VR31060+L2AA05503+0,88,80,42.294,44.8,183.0018528,201.2746444,198.8632824,0.057482688,0.001705383,180.6196934,0.020339816,0.001608223,8.00E-14,0.339748633,7.90E-05,2.36E-08,5.00E-16,0.355420778,8.39E-05,2.13E-08,362.0684846
T20230604034919,49:49.7,CLT-00001T04,8,A3106,Mine_B_release_POR_inline_iclt_A3106_23051851.exe,GTSAA1BAD6237A,LG5D184002AUVR31060+L2AA03224+0,0x0000005B82D44499,LG5D184002AUVR31060+L2AA03224+0,89,87,42.294,39.928,189.2572766,191.1960282,210.5497493,-0.009099914,0.001679603,136.0461627,-0.230367275,0.001599694,-1.80E-14,0.333555465,7.75E-05,2.20E-08,4.72E-15,0.366528267,9.04E-05,2.49E-08,358.87367
T20230604034921,49:51.6,CLT-00001T01,2,A3106,Mine_B_release_POR_inline_iclt_A3106_23051851.exe,GTSAA1BAD6237A,LG5D184002ASVR31060+L2AA03222+0,0x0000005292D4449D,LG5D184002ASVR31060+L2AA03222+0,85,80,42.294,44.8,176.0629984,199.1799819,148.9232409,-0.04785005,0.001642731,96.70298131,-0.057631877,0.001687252,6.31E-14,0.352983489,8.44E-05,2.61E-08,-6.91E-15,0.350456481,8.34E-05,2.36E-08,362.3272998
T20230604034929,49:59.4,CLT-00001T02,3,A3106,Mine_A_release_POR_inline_iclt_A3106_23051851.exe,GTSAA1BAD6237A,LG5D18300Q8NVR31060+L2AA01206+0,0x0000005BA652A596,LG5D18300Q8NVR31060+L2AA01206+0,87,83,42.294,42.294,177.3336801,193.0359534,196.1590431,0.024937412,0.001655763,164.6090969,0.078521095,0.001594735,7.80E-15,0.34375839,7.95E-05,2.26E-08,2.67E-14,0.356913051,8.48E-05,2.28E-08,363.049183
T20230604034933,50:03.8,CLT-00001T02,4,A3106,Mine_B_release_POR_inline_iclt_A3106_23051851.exe,GTSAA1BAD6237A,LG5D18300LM7VR31060+L2AA05501+0,0x000000768E56F19A,LG5D18300LM7VR31060+L2AA05501+0,90,82,42.294,42.294,189.6748477,194.0221633,175.6147688,0.115477152,0.001678245,77.41958842,0.151790379,0.001586185,-1.25E-14,0.334505796,7.57E-05,2.01E-08,-1.26E-13,0.365477454,9.03E-05,2.50E-08,355.4777079
T20230604034937,50:07.8,CLT-00001T03,5,A3106,Mine_A_release_POR_inline_iclt_A3106_23051851.exe,GTSAA1BAD6237A,LG5D18300QAYVR31060+L2AA03120+0,0x000000738E52B59A,LG5D18300QAYVR31060+L2AA03120+0,88,82,42.294,42.294,180.8716603,191.9539288,114.5277333,-0.13742536,0.001760012,121.0525204,-0.147516233,0.001685459,-7.08E-14,0.340748458,7.90E-05,2.24E-08,-7.50E-14,0.366462788,8.93E-05,2.45E-08,363.0502936
T20230604034942,50:12.7,CLT-00001T03,6,A3106,Mine_B_release_POR_inline_iclt_A3106_23051851.exe,GTSAA1BAD6237A,LG5D18300LMFVR31060+L2AA05509+0,0x000000769E56B19A,LG5D18300LMFVR31060+L2AA05509+0,83,86,44.8,39.928,182.2751587,201.789019,220.8938651,0.102960323,0.001620578,139.2833747,0.163361342,0.001568204,4.03E-14,0.344277745,7.89E-05,2.00E-08,1.93E-13,0.363362977,9.23E-05,2.64E-08,355.8591459
T20230604034955,50:25.5,CLT-00001T04,7,A3106,Mine_A_release_POR_inline_iclt_A3106_23051851.exe,GTSAA1BAD6237A,LG5D18300LMGVR31060+L2AA05510+0,0x0000007E8E56B19A,LG5D18300LMGVR31060+L2AA05510+0,88,83,42.294,42.294,182.7010072,193.020668,192.9765106,0.108290705,0.001649251,139.6757918,0.129096157,0.001590061,-1.64E-13,0.34026584,8.04E-05,2.43E-08,-1.15E-13,0.363100676,8.86E-05,2.52E-08,358.6556281
T20230604034958,50:29.0,CLT-00001T01,1,A3106,Mine_A_release_POR_inline_iclt_A3106_23051851.exe,GTSAA1BAD6237A,LG5D18300LQAVR31060+L2AA03410+0,0x000000F796428592,LG5D18300LQAVR31060+L2AA03410+0,82,80,44.8,42.294,188.3881171,188.325038,156.9925239,0.022369974,0.001606823,103.0322478,-0.022003132,0.001618708,-7.75E-14,0.346935709,8.50E-05,2.44E-08,9.66E-15,0.371630316,9.15E-05,2.49E-08,352.7562503
T20230604035000,50:30.6,CLT-00001T04,8,A3106,Mine_B_release_POR_inline_iclt_A3106_23051851.exe,GTSAA1BAD6237A,LG5D18300LMDVR31060+L2AA05507+0,0x0000007E8E52F192,LG5D18300LMDVR31060+L2AA05507+0,88,82,42.294,42.294,180.490248,191.3859021,221.2411772,0.148096491,0.001628149,128.0914343,0.123254721,0.001529447,1.28E-13,0.341328317,7.92E-05,2.26E-08,1.37E-13,0.367839686,8.96E-05,2.42E-08,351.9202193
T20230604035003,50:33.0,CLT-00001T01,2,A3106,Mine_B_release_POR_inline_iclt_A3106_23051851.exe,GTSAA1BAD6237A,LG5D184002APVR31060+L2AA03219+0,0x00000053B2D04491,LG5D184002APVR31060+L2AA03219+0,86,84,42.294,42.294,180.4807404,196.9066697,150.2010782,0.148455183,0.001693353,144.1889899,0.038444367,0.001615146,1.25E-13,0.349989392,8.36E-05,2.42E-08,1.48E-13,0.356096778,8.51E-05,2.36E-08,355.9670827
T20230604035010,50:40.9,CLT-00001T02,3,A3106,Mine_A_release_POR_inline_iclt_A3106_23051851.exe,GTSAA1BAD6237A,LG5D184002AXVR31060+L2AA03227+0,0x00000052A2D0449D,LG5D184002AXVR31060+L2AA03227+0,86,85,42.294,39.928,173.0861915,186.6045324,183.380781,-0.148156748,0.001612525,112.9496688,-0.009665185,0.001560679,-2.05E-13,0.346061462,8.09E-05,2.31E-08,-5.79E-14,0.370936581,9.22E-05,2.64E-08,361.8038055
T20230604035015,50:46.0,CLT-00001T02,4,A3106,Mine_B_release_POR_inline_iclt_A3106_23051851.exe,GTSAA1BAD6237A,LG5D18300LQRVR31060+L2AA03425+0,0x000000F68646C59A,LG5D18300LQRVR31060+L2AA03425+0,82,79,44.8,44.8,190.1670396,198.4416216,174.5782542,-0.04820541,0.001615787,144.1321378,-0.101401276,0.001620782,-1.33E-13,0.348643135,8.47E-05,2.47E-08,1.03E-13,0.362338184,8.69E-05,2.22E-08,359.5886284
T20230604035018,50:48.6,CLT-00001T03,5,A3106,Mine_A_release_POR_inline_iclt_A3106_23051851.exe,GTSAA1BAD6237A,LG5D18300LNYVR31060+L2AA01128+0,0x0000007F8E52B192,LG5D18300LNYVR31060+L2AA01128+0,85,80,44.8,44.8,183.8659519,199.1178733,163.7361326,0.014268341,0.001621206,201.420415,0.079219835,0.001538778,1.78E-13,0.338526018,7.66E-05,2.10E-08,-5.12E-14,0.355278575,8.53E-05,2.35E-08,358.1175327
T20230604035023,50:53.3,CLT-00001T03,6,A3106,Mine_B_release_POR_inline_iclt_A3106_23051851.exe,GTSAA1BAD6237A,LG5D18300LM8VR31060+L2AA05502+0,0x00000077BE52F192,LG5D18300LM8VR31060+L2AA05502+0,88,83,42.294,42.294,181.0623221,191.5229776,205.3546315,-0.0143125,0.001605276,155.6022033,0.012258509,0.00155609,-1.66E-14,0.340418632,7.99E-05,2.40E-08,-1.49E-13,0.359719363,8.81E-05,2.58E-08,354.9670307
T20230604035036,51:06.7,CLT-00001T04,7,A3106,Mine_A_release_POR_inline_iclt_A3106_23051851.exe,GTSAA1BAD6237A,LG5D184002AQVR31060+L2AA03220+0,0x0000005A82D0449D,LG5D184002AQVR31060+L2AA03220+0,90,84,42.294,42.294,188.0323738,192.5502288,208.2339755,0.012310205,0.001735547,74.3853756,-0.023783785,0.001666996,2.42E-13,0.331039481,7.61E-05,2.10E-08,1.40E-13,0.359480495,8.61E-05,2.35E-08,358.649163
T20230604035036,51:06.8,CLT-00001T01,1,A3106,Mine_A_release_POR_inline_iclt_A3106_23051851.exe,GTSAA1BAD6237A,LG5D18300Q8ZVR31060+L2AA01217+0,0x0000005AB656E592,LG5D18300Q8ZVR31060+L2AA01217+0,84,84,44.8,42.294,180.8782286,203.3861308,218.0412318,-0.29038542,0.001655237,147.0380923,-0.008094085,0.00168571,-7.02E-15,0.335218521,7.74E-05,2.20E-08,1.94E-13,0.356452431,8.57E-05,2.32E-08,364.9566017
T20230604035041,51:11.5,CLT-00001T04,8,A3106,Mine_B_release_POR_inline_iclt_A3106_23051851.exe,GTSAA1BAD6237A,LG5D18300Q8MVR31060+L2AA01205+0,0x0000005AA652A596,LG5D18300Q8MVR31060+L2AA01205+0,85,82,44.8,42.294,180.2795108,189.3203323,215.3375048,-0.115315542,0.001665166,207.7893418,-0.024614782,0.001592046,-1.57E-14,0.331622347,7.55E-05,2.29E-08,1.45E-13,0.36087378,8.64E-05,2.17E-08,367.6424189
T20230604114033,41:04.1,CLT-00001T01,1,A3106,Mine_A_release_POR_inline_iclt_A3106_23051851.exe,GTSAA1BAD6227A,LG5D1840032ZVR31060+L2AA01717+0,0x0000003DAAD12315,LG5D1840032ZVR31060+L2AA01717+0,90,87,42.294,39.928,185.3419809,199.8837242,181.2694515,-0.277203853,0.001675126,151.6533717,-0.115977444,0.001611751,5.06E-14,0.331984837,7.61E-05,2.17E-08,-1.96E-14,0.367092391,9.03E-05,2.47E-08,362.2978543
T20230604114035,41:06.2,CLT-00001T01,2,A3106,Mine_B_release_POR_inline_iclt_A3106_23051851.exe,GTSAA1BAD6227A,LG5D18400334VR31060+L2AA01722+0,0x0000003D9AD5231D,LG5D18400334VR31060+L2AA01722+0,89,86,42.294,39.928,184.5663259,197.139837,187.4004136,-0.158743443,0.001648486,94.29115687,-0.114414883,0.00165093,1.25E-14,0.338116228,7.83E-05,2.20E-08,1.73E-13,0.369674128,9.19E-05,2.55E-08,354.5574733
T20230604114041,41:11.9,CLT-00001T02,3,A3106,Mine_A_release_POR_inline_iclt_A3106_23051851.exe,GTSAA1BAD6227A,LG5D1840031KVR31060+L2AA00501+0,0x0000003CBAD5231D,LG5D1840031KVR31060+L2AA00501+0,91,89,39.928,37.695,171.6559586,188.921774,157.1506619,-0.139718182,0.001640886,147.3839735,-0.071036574,0.001558374,8.87E-14,0.350083897,8.25E-05,2.31E-08,-6.75E-14,0.377547999,9.49E-05,2.67E-08,352.6898372
T20230604114043,41:14.2,CLT-00001T02,4,A3106,Mine_B_release_POR_inline_iclt_A3106_23051851.exe,GTSAA1BAD6227A,LG5D1840016YVR31060+L2AA09416+0,0x00000013AF12859E,LG5D1840016YVR31060+L2AA09416+0,83,82,44.8,42.294,180.1007091,181.27567,165.2198451,-0.262171527,0.001640488,189.7563263,-0.13608793,0.001556437,-2.28E-13,0.344139746,8.22E-05,2.53E-08,-8.86E-14,0.36543671,8.72E-05,2.32E-08,357.7818956
T20230604114045,41:16.2,CLT-00001T03,5,A3106,Mine_A_release_POR_inline_iclt_A3106_23051851.exe,GTSAA1BAD6227A,LG5D184003V6VR31060+L2AA03512+0,0x000000999750721B,LG5D184003V6VR31060+L2AA03512+0,85,85,42.294,39.928,176.7659714,188.5637673,116.4157636,0.001301205,0.001611896,144.2793418,0.079990639,0.0015482,-8.42E-14,0.353506223,8.49E-05,2.52E-08,-4.78E-14,0.371306904,9.45E-05,2.88E-08,357.1974208
T20230604114048,41:18.5,CLT-00001T03,6,A3106,Mine_B_release_POR_inline_iclt_A3106_23051851.exe,GTSAA1BAD6227A,LG5D18400339VR31060+L2AA01727+0,0x0000003C8AD52311,LG5D18400339VR31060+L2AA01727+0,82,86,44.8,39.928,175.4603767,194.4934905,233.5068723,-0.198949983,0.001643336,182.7781863,-0.067335072,0.001582436,-1.45E-14,0.344269517,8.03E-05,2.43E-08,2.05E-13,0.369818027,9.19E-05,2.62E-08,362.5997985
T20230604114135,42:06.4,CLT-00001T04,7,A3106,Mine_A_release_POR_inline_iclt_A3106_23051851.exe,GTSAA1BAD6227A,LG5D184003V7VR31060+L2AA03513+0,0x00000098A7507213,LG5D184003V7VR31060+L2AA03513+0,84,87,44.8,39.928,183.4722725,203.8652908,174.2523083,0.12219036,0.001645813,158.6445833,0.176264973,0.001572292,2.42E-14,0.33887876,7.86E-05,2.23E-08,-2.02E-13,0.362447975,8.89E-05,2.35E-08,354.8854111
T20230604114138,42:09.1,CLT-00001T04,8,A3106,Mine_B_release_POR_inline_iclt_A3106_23051851.exe,GTSAA1BAD6227A,LG5D18400338VR31060+L2AA01726+0,0x0000003C9AD1631D,LG5D18400338VR31060+L2AA01726+0,86,86,44.8,39.928,190.6810042,184.5589955,190.5123165,-0.134087152,0.00164477,99.18491165,-0.098721476,0.001611462,9.00E-14,0.333807671,7.69E-05,2.26E-08,-3.75E-14,0.369981543,9.10E-05,2.44E-08,350.0772677
T20230604114138,42:08.7,CLT-00001T01,1,A3106,Mine_A_release_POR_inline_iclt_A3106_23051851.exe,GTSAA1BAD6227A,LG5D1840033DVR31060+L2AA01731+0,0x0000003CBAD5631D,LG5D1840033DVR31060+L2AA01731+0,93,90,39.928,37.695,178.1162377,193.1671555,170.1216865,-0.124046037,0.001663299,153.5693691,-0.037309733,0.001596122,3.49E-14,0.342564283,8.08E-05,2.33E-08,8.75E-14,0.375668298,9.40E-05,2.68E-08,364.2734754
T20230604114142,42:13.5,CLT-00001T01,2,A3106,Mine_B_release_POR_inline_iclt_A3106_23051851.exe,GTSAA1BAD6227A,LG5D18300KVAVR31060+L2AA02916+0,0x000000D596D2B791,LG5D18300KVAVR31060+L2AA02916+0,87,81,42.294,42.294,181.4194814,192.8502646,211.6648145,0.024004735,0.001590994,196.0769904,-0.027232656,0.001547833,-1.04E-13,0.346120639,8.12E-05,2.35E-08,-1.57E-14,0.372509666,9.26E-05,2.48E-08,361.0212137
T20230604114150,42:20.7,CLT-00001T02,3,A3106,Mine_A_release_POR_inline_iclt_A3106_23051851.exe,GTSAA1BAD6227A,LG5D18300KTDVR31060+L2AA04615+0,0x000000F3BE52B592,LG5D18300KTDVR31060+L2AA04615+0,84,81,44.8,42.294,192.8361886,188.1811952,180.1930225,-0.037477804,0.001603433,158.7929332,0.073855873,0.001549902,-1.76E-13,0.340970723,7.98E-05,2.39E-08,9.04E-14,0.370530721,9.18E-05,2.51E-08,352.4770784
T20230604114155,42:26.0,CLT-00001T02,4,A3106,Mine_B_release_POR_inline_iclt_A3106_23051851.exe,GTSAA1BAD6227A,LG5D1840016UVR31060+L2AA09412+0,0x000000139F128592,LG5D1840016UVR31060+L2AA09412+0,90,84,42.294,42.294,187.3518149,202.4566985,215.6404934,0.144658388,0.001687034,89.56832285,-0.078057162,0.00167386,2.06E-14,0.334677641,7.76E-05,2.16E-08,1.25E-13,0.360159284,8.58E-05,2.27E-08,355.226021
T20230604114155,42:25.4,CLT-00001T03,5,A3106,Mine_A_release_POR_inline_iclt_A3106_23051851.exe,GTSAA1BAD6227A,LG5D18300KTXVR31060+L2AA00501+0,0x0000005F9E56F19A,LG5D18300KTXVR31060+L2AA00501+0,84,81,42.294,42.294,176.0035986,193.2688072,189.3982478,0.018322945,0.001594998,159.5969658,0.027256377,0.001632019,-4.98E-14,0.354272226,8.51E-05,2.36E-08,3.37E-14,0.369509692,9.11E-05,2.65E-08,361.7097789
T20230604114159,42:30.1,CLT-00001T03,6,A3106,Mine_B_release_POR_inline_iclt_A3106_23051851.exe,GTSAA1BAD6227A,LG5D1840016HVR31060+L2AA09401+0,0x0000001A8F168596,LG5D1840016HVR31060+L2AA09401+0,84,78,44.8,42.294,187.6071701,189.6224153,189.8498775,-0.020261063,0.001685631,163.9252693,-0.048114362,0.001499856,1.74E-13,0.334611963,7.70E-05,2.24E-08,-1.11E-13,0.378419207,9.99E-05,3.15E-08,349.2795375
T20230604114213,42:44.6,CLT-00001T04,7,A3106,Mine_A_release_POR_inline_iclt_A3106_23051851.exe,GTSAA1BAD6227A,LG5D1840016KVR31060+L2AA09403+0,0x0000001BAF12859E,LG5D1840016KVR31060+L2AA09403+0,82,84,44.8,39.928,180.8868695,192.865133,205.5884172,0.073864044,0.001620863,135.4755428,0.029473739,0.001566817,2.84E-14,0.345734064,8.25E-05,2.44E-08,2.19E-15,0.380861848,9.68E-05,2.75E-08,358.0878955
T20230604114218,42:49.5,CLT-00001T04,8,A3106,Mine_B_release_POR_inline_iclt_A3106_23051851.exe,GTSAA1BAD6227A,LG5D184003WDVR31060+L2AA00321+0,0x00000098A2D1671D,LG5D184003WDVR31060+L2AA00321+0,89,85,42.294,39.928,186.9533968,185.2336137,204.0574737,-0.098616174,0.001626352,119.1730938,0.046162334,0.001613403,4.72E-16,0.336355303,7.69E-05,2.16E-08,-9.80E-15,0.371423741,9.20E-05,2.36E-08,357.4921723
T20230604114220,42:50.4,CLT-00001T01,1,A3106,Mine_A_release_POR_inline_iclt_A3106_23051851.exe,GTSAA1BAD6227A,LG5D18400329VR31060+L2AA00525+0,0x000000349AD5631D,LG5D18400329VR31060+L2AA00525+0,78,86,47.455,39.928,186.1454794,170.7168004,184.8286529,-0.062416694,0.001601672,77.82095736,0.018378829,0.001626315,3.96E-14,0.339123542,7.93E-05,2.37E-08,4.08E-14,0.365829289,8.67E-05,2.42E-08,355.3439879
T20230604114224,42:55.3,CLT-00001T01,2,A3106,Mine_B_release_POR_inline_iclt_A3106_23051851.exe,GTSAA1BAD6227A,LG5D18300KV8VR31060+L2AA02914+0,0x000000DD96D2B799,LG5D18300KV8VR31060+L2AA02914+0,88,81,42.294,42.294,181.6194596,195.6015059,249.6107625,-0.057315952,0.001618856,43.5873257,-0.045885843,0.001716941,-1.58E-13,0.338968963,7.72E-05,2.15E-08,-6.13E-15,0.370242849,9.26E-05,2.59E-08,369.5979048
T20230604114232,43:02.8,CLT-00001T02,3,A3106,Mine_A_release_POR_inline_iclt_A3106_23051851.exe,GTSAA1BAD6227A,LG5D18400346VR31060+L2AA02626+0,0x000000D38642A192,LG5D18400346VR31060+L2AA02626+0,90,86,39.928,39.928,175.9892193,203.4123464,158.1652422,-0.015005482,0.001610498,145.7895039,-0.117789887,0.001629687,-2.51E-14,0.35226971,8.53E-05,2.44E-08,-1.88E-13,0.366633874,9.06E-05,2.48E-08,358.5369095
T20230604114237,43:07.7,CLT-00001T02,4,A3106,Mine_B_release_POR_inline_iclt_A3106_23051851.exe,GTSAA1BAD6227A,LG5D184003VFVR31060+L2AA03521+0,0x000000908754321F,LG5D184003VFVR31060+L2AA03521+0,87,86,42.294,39.928,183.7691027,194.2323423,167.8847743,-0.005936036,0.001683075,154.0601789,0.095714893,0.001581991,-5.12E-14,0.343457293,8.10E-05,2.41E-08,-4.49E-14,0.373338768,9.33E-05,2.53E-08,358.3691264
T20230604114237,43:07.6,CLT-00001T03,5,A3106,Mine_A_release_POR_inline_iclt_A3106_23051851.exe,GTSAA1BAD6227A,LG5D18400343VR31060+L2AA02623+0,0x000000D3B642A192,LG5D18400343VR31060+L2AA02623+0,87,86,42.294,39.928,189.4565677,201.850796,155.1127231,-0.273324862,0.001634631,167.9676566,-0.078940472,0.001522711,5.20E-14,0.343544119,8.21E-05,2.38E-08,-6.14E-14,0.367091616,9.29E-05,2.68E-08,350.394717
T20230604114242,43:12.6,CLT-00001T03,6,A3106,Mine_B_release_POR_inline_iclt_A3106_23051851.exe,GTSAA1BAD6227A,LG5D184003V9VR31060+L2AA03515+0,0x00000091B750721B,LG5D184003V9VR31060+L2AA03515+0,89,81,39.928,42.294,178.0062053,203.566187,188.1799373,0.096718298,0.001632753,196.2106906,0.185209716,0.001553216,-1.09E-13,0.357089837,8.85E-05,2.81E-08,4.75E-14,0.372517204,9.37E-05,2.56E-08,358.649163
T20230604114255,43:26.0,CLT-00001T04,7,A3106,Mine_A_release_POR_inline_iclt_A3106_23051851.exe,GTSAA1BAD6227A,LG5D18300KXNVR31060+L2AA01532+0,0x000000DD8ED6D791,LG5D18300KXNVR31060+L2AA01532+0,81,78,44.8,44.8,180.6885653,195.4642107,184.0923019,-0.032504907,0.001581924,105.7708759,0.054549822,0.001629382,-7.96E-14,0.348248479,8.26E-05,2.47E-08,1.10E-13,0.363293153,8.82E-05,2.33E-08,358.2910724
T20230604114300,43:30.5,CLT-00001T04,8,A3106,Mine_B_release_POR_inline_iclt_A3106_23051851.exe,GTSAA1BAD6227A,LG5D184003WMVR31060+L2AA00329+0,0x00000099B2D16719,LG5D184003WMVR31060+L2AA00329+0,86,86,42.294,39.928,184.3985488,192.4560327,167.0068015,-0.143402767,0.001570561,181.2739075,0.007587024,0.001538057,-5.56E-14,0.350735158,8.46E-05,2.43E-08,-4.42E-14,0.372676565,9.25E-05,2.51E-08,343.0494505
T20230604114308,43:38.3,CLT-00001T01,2,A3106,Mine_B_release_POR_inline_iclt_A3106_23051851.exe,GTSAA1BAD6227A,LG5D184003UCVR31060+L2AA02316+0,0x00000099A7543213,LG5D184003UCVR31060+L2AA02316+0,87,86,42.294,39.928,185.6227404,185.3337881,146.7545022,-0.001556743,0.001605262,131.7929854,-0.009009067,0.001595089,2.86E-15,0.347807572,8.20E-05,2.30E-08,8.72E-15,0.366035528,9.20E-05,2.84E-08,347.3837042
